seed,repeat,mh_sd,mh_iters,theta_hat,rmse,particle_sd,accept_rate,final_temp,n_final_particles
1,0,0.2,10,0.8200419561410994,0.17995804385890057,0.03371741683831237,0.036,0.6572781017033611,25
2,0,0.2,10,0.9050785297438979,0.09492147025610209,0.047861026758416476,0.036,0.6738732966234406,25
0,1,0.2,10,1.120844725758447,0.12084472575844707,0.07395666143057703,0.04,0.4084903236961004,25
1,1,0.2,10,0.9311305379516184,0.06886946204838162,0.02374978237972833,0.048,0.7895225638903188,25
2,1,0.2,10,0.8971043463188159,0.10289565368118414,0.035718646288138874,0.039999999999999994,0.5625477683493467,25
0,2,0.2,10,1.1237988594479658,0.12379885944796576,0.05608185504346566,0.028000000000000004,0.5506723857496991,25
1,2,0.2,10,0.9002421621837384,0.09975783781626157,0.05975612272867154,0.032,0.698783736827411,25
2,2,0.2,10,0.8916787277361417,0.10832127226385835,0.042280940098541164,0.027999999999999997,0.6469592684030827,25
0,3,0.2,10,1.1204066613775998,0.12040666137759981,0.04380664097889799,0.036000000000000004,0.6478976294764309,25
1,3,0.2,10,1.0132874468027537,0.013287446802753733,0.02956996892765944,0.004,0.5631262349815278,25
2,3,0.2,10,0.9210160470153097,0.0789839529846903,0.06906240288448652,0.048,0.9505759942725651,25
0,4,0.2,10,1.1579803277550917,0.15798032775509174,0.06446052380858687,0.04800000000000001,0.5621533807216341,25
1,4,0.2,10,0.7947549781477958,0.20524502185220417,0.04017416678903902,0.02,0.8610358388918751,25
2,4,0.2,10,0.8932465436110458,0.10675345638895417,0.045325656021011504,0.027999999999999997,0.7237405339713451,25
0,0,0.2,20,1.1043438329591355,0.10434383295913552,0.040679835706861706,0.048,0.6261175671748818,25
1,0,0.2,20,1.0502916597948453,0.05029165979484529,0.06583690658173315,0.024,0.6681841204597931,25
2,0,0.2,20,0.8745972884361113,0.1254027115638887,0.032237126884804734,0.024000000000000004,0.8169289123213566,25
0,1,0.2,20,1.0372936366122831,0.03729363661228313,0.0,0.0,0.01,25
1,1,0.2,20,0.8998960136689657,0.10010398633103434,0.06159083060712323,0.026000000000000002,0.6143635287379345,25
2,1,0.2,20,0.8767341558168762,0.12326584418312381,0.06865589238829656,0.03200000000000001,0.648646300646432,25
0,2,0.2,20,1.0136885235112005,0.013688523511200534,0.03193545231334678,0.03200000000000001,0.6073098556549479,25
1,2,0.2,20,0.9957804866923701,0.00421951330762993,0.0520776139570019,0.018000000000000002,0.5949848836496597,25
2,2,0.2,20,0.907211399726869,0.09278860027313096,0.03669778871282787,0.044000000000000004,0.954281806630537,25
0,3,0.2,20,1.0674597794979053,0.06745977949790527,0.05989342662931412,0.034,0.5670622536328738,25
1,3,0.2,20,0.8637909439044131,0.13620905609558687,0.04870516230050435,0.042,0.5254231950761774,25
2,3,0.2,20,0.9047113828701551,0.09528861712984493,0.07854691430006955,0.04800000000000001,0.7143399826513389,25
0,4,0.2,20,1.0902814020978242,0.0902814020978242,0.04412900525677282,0.04800000000000001,0.7231237975189377,25
1,4,0.2,20,0.7403308688829536,0.25966913111704637,0.08131138481586009,0.04800000000000001,0.6092130298337386,25
2,4,0.2,20,0.9396670713954574,0.060332928604542646,0.05447869338688768,0.04800000000000001,0.7503821551660119,25
0,0,0.2,30,1.023729204672769,0.023729204672769066,0.056459899696177575,0.044,0.5930295697956515,25
1,0,0.2,30,0.8880646281675623,0.11193537183243774,0.03805491241131201,0.036000000000000004,0.6638736373471148,25
2,0,0.2,30,0.8879525785100923,0.11204742148990765,0.07939371101700288,0.04133333333333334,0.6777393682987285,25
0,1,0.2,30,1.1309133842479435,0.13091338424794352,0.05870296825155341,0.027999999999999997,0.8096957080183694,25
1,1,0.2,30,0.9248989513265815,0.07510104867341849,0.048661642543291625,0.04000000000000001,0.6853211531422738,25
2,1,0.2,30,0.9532642503076332,0.046735749692366824,0.05170868834119723,0.036,0.6018213880778627,25
0,2,0.2,30,1.100801163232003,0.10080116323200294,0.05955349046541439,0.042666666666666665,0.6302883603359584,25
1,2,0.2,30,0.8722406778009458,0.12775932219905417,0.06851556944236688,0.04533333333333333,0.5555413987751321,25
2,2,0.2,30,0.8829891556074476,0.11701084439255238,0.06399199044073618,0.044000000000000004,0.7588877447772031,25
0,3,0.2,30,1.0932591199750397,0.09325911997503966,0.053133388741868494,0.044000000000000004,0.7124849940829798,25
