,temp,particles,log_likelihoods,accept_rate
0,10.0,"[[1.30980055 0.5685367 ]
 [1.33292977 0.55907145]
 [1.47471634 0.46907789]
 [1.52146806 0.38695825]
 [1.59250453 0.52754759]
 [1.41118718 0.5190532 ]
 [1.42337137 0.52538421]
 [1.42337137 0.52538421]
 [1.51965834 0.40626735]
 [1.49264094 0.5603114 ]
 [1.53086717 0.58364537]
 [1.53086717 0.58364537]
 [1.36882134 0.64868606]
 [1.36882134 0.64868606]
 [1.36882134 0.64868606]
 [1.20185404 0.71820801]
 [1.07274632 0.73537785]
 [1.17533048 0.74619065]
 [0.97888968 0.86987326]
 [1.05498709 0.71419525]
 [1.05498709 0.71419525]
 [1.05498709 0.71419525]
 [0.96452622 0.75271391]
 [0.93453593 0.81743122]
 [0.71949385 0.89965482]
 [0.78630163 1.01863454]
 [0.88612397 1.20489187]
 [0.88612397 1.20489187]
 [0.88612397 1.20489187]
 [0.80021965 1.20940524]
 [0.90300369 1.16456757]
 [0.94686724 1.09188507]
 [0.94686724 1.09188507]
 [0.94686724 1.09188507]
 [0.94686724 1.09188507]
 [0.83175407 1.15328366]
 [0.82221207 1.269148  ]
 [0.73359012 1.31458613]
 [0.73420585 1.30496788]
 [0.73420585 1.30496788]
 [0.6829186  1.35194215]
 [0.6829186  1.35194215]
 [0.7245714  1.34727879]
 [0.7245714  1.34727879]
 [0.74841456 1.32939261]
 [0.8410866  1.49154578]
 [0.8410866  1.49154578]
 [0.91246883 1.45507575]
 [0.91246883 1.45507575]
 [0.78758014 1.22709709]
 [0.87860417 1.14267279]
 [0.87860417 1.14267279]
 [0.80264664 1.22253372]
 [0.85611845 1.32062281]
 [0.8330348  1.4696186 ]
 [0.93575961 1.47870995]
 [0.87729222 1.55279446]
 [0.90363551 1.40800756]
 [0.8222681  1.4301697 ]
 [0.97256725 1.4096057 ]
 [0.97519937 1.36176216]
 [0.97519937 1.36176216]
 [0.98588767 1.22098034]
 [0.7994297  1.14737785]
 [0.87568977 1.03469601]
 [0.92458294 1.08427884]
 [0.92458294 1.08427884]
 [1.03755835 1.280814  ]
 [1.03755835 1.280814  ]
 [0.89504644 1.33737812]
 [1.00528816 1.23430775]
 [1.00145486 1.38006509]
 [1.02746033 1.39953819]
 [1.04963749 1.3425376 ]
 [1.04963749 1.3425376 ]
 [1.04963749 1.3425376 ]
 [0.94084298 1.21918827]
 [0.94084298 1.21918827]
 [1.04865086 1.15468686]
 [0.88760254 1.24484703]
 [0.8757785  1.27435786]
 [0.8757785  1.27435786]
 [0.8757785  1.27435786]
 [0.8757785  1.27435786]
 [0.86218002 1.2438403 ]
 [0.86218002 1.2438403 ]
 [0.86218002 1.2438403 ]
 [0.75921963 1.31207986]
 [0.78792283 1.45036884]
 [0.85414573 1.45305175]
 [0.85414573 1.45305175]
 [0.94527623 1.39280026]
 [0.85864422 1.53309028]
 [0.81215482 1.6877288 ]
 [0.75479211 1.71141696]
 [0.87020704 1.76907241]
 [0.79433828 1.81153747]
 [0.79433828 1.81153747]
 [0.79433828 1.81153747]
 [0.82732535 1.72270513]]","[-428.3449691  -427.83340351 -427.79869225 -428.34442904 -428.44928316
 -429.18748988 -428.21794075 -428.08757055 -428.08757055 -428.4503915
 -428.60251106 -429.03231534 -429.03231534 -428.09485403 -428.09485403
 -428.09485403 -427.8318852  -427.66490524 -427.6934966  -427.43503747
 -427.67867428 -427.67867428 -427.67867428 -427.88679683 -427.77593166
 -429.03827789 -427.96801014 -427.53121579 -427.53121579 -427.53121579
 -427.52439082 -427.47558367 -427.5823952  -427.5823952  -427.5823952
 -427.5823952  -427.40178198 -427.54302804 -427.57067429 -427.58396226
 -427.58396226 -427.70746342 -427.70746342 -427.75489582 -427.75489582
 -427.5818108  -428.18848964 -428.18848964 -428.79950758 -428.79950758
 -427.57501623 -427.46602115 -427.46602115 -427.50614597 -427.69765921
 -427.9582393  -429.22768893 -428.93213817 -428.56124192 -427.83857304
 -429.17003121 -428.80343084 -428.80343084 -428.16211886 -427.53538306
 -427.52127675 -427.47851333 -427.47851333 -429.21750401 -429.21750401
 -428.11454223 -428.317192   -429.36959439 -430.03570457 -429.81351628
 -429.81351628 -429.81351628 -427.96684339 -427.96684339 -428.31544039
 -427.59918339 -427.49947103 -427.49947103 -427.49947103 -427.49947103
 -427.64821784 -427.64821784 -427.64821784 -427.53721952 -427.56661998
 -428.02212013 -428.02212013 -428.62349402 -428.55477764 -428.69797652
 -428.10118821 -430.24431254 -429.13240761 -429.13240761 -429.13240761]",0.7066666666666667
1,9.545895233154297,"[[0.81960175 1.74155131]
 [0.98621521 1.16908212]
 [0.81641858 0.9915215 ]
 [0.83514077 1.31327384]
 [1.01013136 0.96999724]
 [1.43531217 0.51729284]
 [0.86598616 1.08320729]
 [1.04716626 1.01536155]
 [0.93699418 0.9707328 ]
 [0.95097949 1.21179034]
 [0.90957901 1.27357748]
 [0.87485886 1.30653056]
 [0.76667621 1.19287821]
 [0.91819958 1.38179287]
 [0.94820536 1.27010879]
 [0.94749613 1.18047454]
 [0.72887389 1.26484334]
 [0.76988823 1.29065817]
 [0.89678837 1.75511837]
 [1.60425829 0.40780899]
 [0.87317723 1.32621295]
 [0.8599743  1.25098699]
 [0.73186202 1.76122192]
 [0.80768504 1.10494558]
 [1.05604068 1.33517677]
 [0.74913308 1.27863084]
 [0.86588799 1.24503761]
 [0.78046902 1.28566108]
 [0.98124063 1.11150569]
 [0.95712325 1.17395994]
 [1.37383435 0.55845245]
 [0.8720107  1.43061601]
 [0.90270696 1.17760082]
 [0.91303219 1.41381229]
 [0.83903033 1.25649627]
 [1.42336845 0.61175506]
 [1.56988008 0.53935143]
 [1.32286835 0.60574023]
 [0.78628898 1.96219523]
 [0.75636069 1.19704541]
 [0.83581037 1.15988508]
 [0.90443024 1.47959101]
 [0.87596072 1.2117733 ]
 [0.81395769 1.75132544]
 [0.67612733 1.40019036]
 [0.80834418 1.32894768]
 [0.87445783 1.2661835 ]
 [0.83973114 1.12366598]
 [0.92184289 1.30636759]
 [1.40588604 0.58403252]
 [0.88449232 1.13245417]
 [0.84427265 1.20955064]
 [0.78816703 1.70926869]
 [0.82963484 1.29772319]
 [0.8147603  1.13415358]
 [0.77142336 1.29247662]
 [0.83021585 1.73487111]
 [0.73622235 0.98795024]
 [0.7596016  1.62082095]
 [0.90548168 1.27146659]
 [0.87682743 1.4678746 ]
 [0.83234045 1.75139911]
 [1.41439557 0.50540218]
 [0.80459981 1.4187422 ]
 [0.82406346 1.1577685 ]
 [1.14422069 1.31930324]
 [1.0286181  1.29850685]
 [0.7597655  1.33456493]
 [1.46571103 0.48916347]
 [0.79971384 1.24102948]
 [0.95024414 1.07836505]
 [0.84481238 1.25415045]
 [1.34275417 0.55314224]
 [1.54520439 0.63104159]
 [0.90989852 1.50054676]
 [1.04575136 1.2895624 ]
 [0.9009005  1.46093822]
 [0.88785857 1.66992048]
 [0.99268264 1.44399786]
 [0.9860715  1.17582608]
 [0.76208289 1.25271923]
 [0.8529626  1.25607979]
 [0.6923999  1.22212284]
 [1.03002437 1.10105432]
 [0.69448    0.98430665]
 [1.07926924 1.20875918]
 [0.88149727 1.34063823]
 [0.89741504 0.76730739]
 [1.00108171 1.25161374]
 [0.91120844 1.43685407]
 [0.82898035 1.35809408]
 [0.77366179 1.24781163]
 [0.82666966 1.3093814 ]
 [0.94126396 1.30807045]
 [0.72161034 1.6483675 ]
 [0.83630923 1.09618611]
 [0.90365798 1.39356101]
 [0.7953772  1.16602434]
 [0.90294275 1.36344853]
 [0.86976099 1.19611085]]","[-425.71619638 -424.11718767 -423.78089196 -423.44641055 -423.29360853
 -424.06570447 -423.40188633 -423.58980753 -423.4025702  -423.80278517
 -423.57697532 -423.53319504 -423.39720174 -424.36780884 -424.4343804
 -423.5415684  -423.51600846 -423.47224902 -426.9508001  -424.48041061
 -423.67715605 -423.37228653 -424.09807983 -423.59307269 -426.31033036
 -423.40031651 -423.561201   -423.42334322 -423.65973514 -423.76225201
 -423.92725758 -424.26837001 -423.46420134 -424.04778814 -423.5309193
 -424.27611527 -424.84721533 -423.92444393 -425.78313946 -423.41068523
 -423.49409799 -424.63901488 -423.40087119 -424.7039845  -423.85252046
 -423.36539943 -423.51199386 -423.39608429 -423.86343709 -424.23298189
 -423.34276534 -423.47134907 -424.59085327 -423.43477684 -423.4636428
 -423.37316727 -425.05112098 -424.57471006 -423.90441974 -423.61627225
 -424.41137855 -425.34143098 -423.96598134 -423.81446646 -423.39761104
 -427.97202508 -425.2490289  -423.56338246 -424.22853446 -423.45154697
 -423.50997397 -423.55305706 -423.69617571 -425.84037254 -424.88873872
 -425.16262386 -424.55762243 -426.01341602 -425.46333227 -423.98093793
 -423.57202779 -423.36853824 -423.85260814 -423.87948748 -424.66331312
 -424.48302267 -424.02376862 -424.03841256 -424.62299428 -424.96929523
 -423.67325386 -423.45335402 -423.49759948 -424.21461217 -424.24176905
 -423.6753542  -424.31836729 -423.49440488 -423.73479812 -423.39354051]",0.934
2,9.158848704220727,"[[0.79808024 1.2413223 ]
 [0.81659799 1.34561958]
 [0.87708292 1.06300724]
 [0.82583253 1.20693849]
 [0.78178369 1.02485252]
 [0.81125302 1.47075032]
 [0.9576756  1.31320021]
 [0.86367884 1.76324514]
 [0.8967808  1.20582642]
 [0.9705836  1.10311757]
 [1.01752931 0.92395103]
 [0.8270799  1.19579995]
 [1.29341062 0.58065174]
 [0.92530408 1.38491314]
 [0.9378976  1.284804  ]
 [0.72166519 1.15095995]
 [0.85014944 1.72074961]
 [0.87983197 1.43405327]
 [0.63371715 1.5821688 ]
 [0.76470434 1.68274856]
 [1.32860191 0.63771399]
 [0.90140912 1.38736298]
 [1.07995406 1.09680106]
 [0.89343401 1.42743208]
 [0.97118537 1.39868018]
 [0.79410817 0.99333899]
 [0.76623106 1.26304783]
 [0.7512776  1.30218392]
 [1.3476628  0.59385414]
 [1.43500624 0.4545078 ]
 [0.90899981 1.2966043 ]
 [0.66784748 0.93339645]
 [0.80822962 1.35895275]
 [0.94110716 1.12354686]
 [0.85285225 0.99207932]
 [0.69845098 1.50539452]
 [0.9777616  1.28858932]
 [0.7363141  1.1778249 ]
 [0.69399312 1.27857291]
 [0.76705904 1.28427639]
 [0.86794717 0.95049536]
 [0.89298031 1.14406553]
 [1.21306882 1.25013441]
 [0.95967701 1.29418086]
 [1.12663595 1.18299532]
 [0.91943175 1.32035176]
 [0.79015544 1.70303239]
 [0.85485433 1.20804857]
 [0.90040369 1.35328651]
 [0.91465091 1.12810377]
 [0.71934941 1.74290359]
 [0.73435046 1.26961473]
 [0.82429902 1.30843982]
 [0.82134192 1.15932248]
 [0.96133244 1.09564776]
 [0.78313401 1.32208467]
 [0.90382175 1.32785999]
 [0.92467888 1.26465144]
 [1.3230964  0.53068072]
 [0.79108038 1.41033889]
 [0.8411909  1.54431724]
 [0.86920926 1.60413773]
 [0.78576696 1.26306019]
 [0.84080508 0.98685695]
 [0.80031625 1.29430954]
 [1.5949587  0.63774808]
 [0.76977175 1.77763848]
 [0.89276097 1.33483612]
 [1.10003185 1.26249508]
 [1.51639942 0.6456087 ]
 [0.70543435 1.62768655]
 [0.73819585 1.14242117]
 [0.86911798 1.283022  ]
 [0.93714001 0.96445466]
 [0.82823013 1.29868878]
 [1.362112   0.61440212]
 [0.89947284 1.2709833 ]
 [0.8180822  1.25138854]
 [0.83849507 1.46135377]
 [0.74552588 1.27267898]
 [0.89985404 1.6124683 ]
 [0.87716634 1.2180203 ]
 [1.10326787 1.34680348]
 [0.91051534 1.3057797 ]
 [1.51775429 0.52025425]
 [0.93110586 1.20339525]
 [1.06254303 1.12030083]
 [0.81997485 1.17450326]
 [0.63185125 1.18231533]
 [0.90925052 1.21930298]
 [0.76503137 1.69948747]
 [0.84545324 1.39478611]
 [0.84010981 1.19459852]
 [0.6697083  0.99348236]
 [0.92931395 1.23393247]
 [0.62710162 1.51499007]
 [0.85675912 1.32002688]
 [0.79299589 1.38304112]
 [1.1193622  0.95574041]
 [1.00273633 1.03592028]]","[-419.91193274 -419.91972883 -419.83267964 -419.80494475 -420.30080231
 -420.28018966 -421.22826984 -422.71610582 -419.98569909 -420.10432995
 -419.75467573 -419.89496611 -420.23464501 -420.5492225  -420.61871112
 -420.27826083 -421.77970128 -420.77921583 -420.1127847  -420.64907028
 -420.327933   -420.7746099  -420.66731134 -420.71032781 -421.77693784
 -420.31709338 -419.87993638 -419.90417301 -420.18428975 -420.56328282
 -420.24537683 -421.84069359 -419.72685645 -419.79790596 -419.92229832
 -420.02133376 -420.72962349 -420.15659417 -420.2457465  -419.8505974
 -419.9259829  -419.765256   -425.139661   -420.61089728 -422.02538771
 -420.55530734 -420.44427002 -419.8996643  -420.26677275 -420.04137386
 -420.27562689 -420.04308366 -420.04243109 -419.78397097 -420.03359699
 -419.66669304 -420.3568374  -420.13691269 -420.35508294 -420.03693897
 -420.23414081 -421.78394675 -419.83379922 -419.80928386 -420.03719002
 -421.97781643 -421.08959278 -420.4933982  -421.84417638 -422.40718559
 -420.05552762 -420.12988167 -420.18198586 -419.70313306 -419.69956393
 -420.5511905  -420.42975329 -419.94462557 -420.66167352 -419.99862702
 -421.73150103 -419.92373798 -422.49922393 -420.39583587 -421.25475669
 -419.87751972 -420.84411978 -419.81227697 -420.99822491 -419.98661339
 -421.04952527 -420.27340708 -419.97265036 -421.24403455 -420.2451092
 -420.01264887 -419.96554572 -419.83306107 -420.18535178 -420.13085985]",0.9399999999999998
3,8.779135745305314,"[[0.62002529 1.43198331]
 [0.97958169 1.15854679]
 [0.66696747 1.18512863]
 [0.79576299 1.09973406]
 [0.7908878  1.27524798]
 [1.13757626 1.30140696]
 [0.94552713 1.22049142]
 [0.87629904 1.29930538]
 [0.65350743 1.20099004]
 [0.81693279 1.47765025]
 [1.13793224 1.31310705]
 [0.74403227 1.250358  ]
 [0.75194314 1.65377948]
 [0.72676999 1.26239142]
 [0.80720337 1.19238388]
 [0.72967942 1.17911191]
 [0.85519252 1.22987636]
 [1.02155382 0.98165109]
 [0.81343482 1.40857652]
 [0.87903275 1.21162095]
 [0.94812168 1.39147596]
 [0.92768907 1.5649559 ]
 [0.84834042 1.1363633 ]
 [0.7481474  1.37054972]
 [0.79259888 1.75980776]
 [0.66533955 1.19794758]
 [0.86174726 1.38424844]
 [0.94278741 1.35965032]
 [1.43915942 0.44704254]
 [0.7682285  1.37314422]
 [0.76701236 1.4244032 ]
 [0.77718067 1.30903838]
 [0.74262494 1.13977079]
 [0.77121006 1.2420931 ]
 [1.03572135 1.12779528]
 [0.6798553  1.02564702]
 [0.74222473 1.09019618]
 [0.89888505 1.11076958]
 [0.82172874 1.22550167]
 [0.92209409 1.09787247]
 [0.82309422 1.1609069 ]
 [0.69795076 1.03909677]
 [0.83474124 1.19256461]
 [0.82424475 1.37079602]
 [0.90521312 1.23271509]
 [0.92977838 1.27614592]
 [1.091773   1.12551848]
 [0.92708206 1.2696434 ]
 [0.88515901 0.95056064]
 [0.74736215 1.26536608]
 [0.73278255 1.1707226 ]
 [0.8169428  1.26521741]
 [0.80094086 1.16516529]
 [0.77941602 1.35645914]
 [0.95598193 1.08419859]
 [0.79055728 1.56795912]
 [0.8169141  1.22031504]
 [0.81121487 1.01350721]
 [0.78299937 1.22148507]
 [0.79290318 1.19039173]
 [0.89225424 1.24821411]
 [0.80083049 1.46507162]
 [0.92172852 1.30957316]
 [0.84075221 1.70187226]
 [0.86597986 1.28549399]
 [0.86474659 1.48387853]
 [0.77492613 1.12258006]
 [0.84960197 1.39405701]
 [0.89266114 1.21771175]
 [0.8598838  1.2866496 ]
 [0.72089786 1.15928574]
 [1.09112487 1.12413335]
 [0.9316746  1.32800327]
 [0.89734375 0.96458236]
 [0.93560027 1.04199869]
 [0.87810866 1.37039803]
 [0.88196251 1.2952065 ]
 [0.83665953 1.3075364 ]
 [0.74246012 1.43437338]
 [0.89495249 1.310924  ]
 [0.95213917 1.11862667]
 [1.29330144 0.56453938]
 [0.83333613 1.33369233]
 [0.92893779 1.27739954]
 [0.8355089  1.08251748]
 [0.86084991 1.30272214]
 [0.9270355  1.2808238 ]
 [0.84160767 1.32829128]
 [0.90154368 1.47507602]
 [0.9271009  1.05545633]
 [0.95416873 1.43230135]
 [0.66557446 1.18285803]
 [0.91884146 1.28329906]
 [0.92367958 1.15202203]
 [0.99084585 1.31663194]
 [0.90845942 1.36744148]
 [1.47883494 0.40907205]
 [0.60949761 1.1653579 ]
 [0.83956566 1.63327759]
 [0.91421704 0.90767753]]","[-416.69713686 -416.42762483 -416.83332254 -416.18974229 -416.14966663
 -419.65105312 -416.48692305 -416.43286369 -417.17771039 -416.5811439
 -421.04191594 -416.39156712 -416.74250372 -416.34430488 -416.24589087
 -416.31615779 -416.18081856 -416.21241753 -416.64596656 -416.17352047
 -417.70034482 -419.01858278 -416.20769834 -416.45565398 -418.02572357
 -417.19255915 -416.49372386 -417.48882848 -417.02233029 -416.17261367
 -416.23617511 -416.29281407 -416.39224503 -416.01149107 -417.10501084
 -417.56718169 -416.65081306 -416.24663439 -416.09655432 -416.13042138
 -416.14959513 -417.84299627 -416.39717684 -416.50531996 -416.4736711
 -416.62584175 -417.48966843 -416.41420543 -416.10736216 -416.26748934
 -416.50772629 -416.18858579 -416.32032914 -416.17197074 -416.18668656
 -416.95736859 -416.1806589  -416.36326859 -416.27225602 -416.19668192
 -416.46659873 -416.67279362 -416.85456744 -417.99899782 -416.33796251
 -416.97614739 -416.44569348 -416.72613069 -416.21676316 -416.38146888
 -416.85994401 -417.90533945 -416.86266521 -416.4069212  -416.37155104
 -417.23231106 -416.62461923 -416.37545292 -416.30884807 -416.55575223
 -416.30928903 -416.49521028 -416.53481638 -416.8077258  -416.02951572
 -416.44664496 -416.89582462 -416.32377251 -417.50755933 -416.15529035
 -418.00002897 -417.05154864 -416.61340382 -416.22940868 -417.63278905
 -416.87861865 -417.10441481 -417.86821963 -417.14027256 -416.31166165]",0.9200000000000002
4,8.457197564714425,"[[0.73191502 1.14939582]
 [0.79807447 1.15431651]
 [0.61860097 1.18907529]
 [0.92533267 1.12215305]
 [0.84517942 1.24460418]
 [0.72946926 1.1385112 ]
 [0.78947377 1.21639048]
 [0.67020507 1.39690705]
 [0.89078748 1.33059507]
 [0.65871185 1.20384115]
 [0.866511   1.0762444 ]
 [0.74844705 1.28861543]
 [0.9830831  1.24317468]
 [0.89112098 1.59305559]
 [1.47355612 0.50835325]
 [0.69313628 1.21715387]
 [1.00520736 1.03029844]
 [0.71668781 1.26170909]
 [0.75869666 1.32137003]
 [0.8784259  1.56540758]
 [0.73841923 1.07279162]
 [0.59628386 1.47103353]
 [0.93036447 1.24337671]
 [0.72559802 1.70462041]
 [0.88408362 1.23056166]
 [0.92404708 1.31346277]
 [0.94121563 1.33814086]
 [0.55203226 1.39141684]
 [0.74970391 1.13487993]
 [0.83301874 1.15319654]
 [0.94553109 1.12822625]
 [0.83880203 1.33421784]
 [0.94578092 1.48013753]
 [0.74210701 1.27403494]
 [0.97348318 1.26005325]
 [0.94389743 1.63873742]
 [0.89449223 1.50354773]
 [0.86253064 1.37295719]
 [0.7556679  1.15455863]
 [0.89489176 1.5384889 ]
 [0.9089955  1.18020282]
 [0.981562   1.33642871]
 [1.51122427 0.41237937]
 [0.74434134 1.17152081]
 [0.84006894 1.08685923]
 [0.68881835 1.29932392]
 [0.59848332 1.22660765]
 [0.93586101 1.21734611]
 [0.6397688  1.20733502]
 [0.63052696 1.09570042]
 [1.17064632 0.99367498]
 [0.94152741 1.1029866 ]
 [0.90601149 1.56264536]
 [0.8112521  1.75558036]
 [0.94384496 1.17119933]
 [0.70383495 1.26976894]
 [0.89317696 1.34033308]
 [0.99217374 1.33314229]
 [0.89745271 1.36259948]
 [0.65862988 1.48914441]
 [0.99948905 1.14109298]
 [1.07642908 1.19489931]
 [1.35489995 0.58033499]
 [0.84644031 1.31488093]
 [0.86762966 1.37848636]
 [0.83818312 1.34055943]
 [0.72828204 1.37098821]
 [0.91834193 1.61589076]
 [0.90777778 1.28734611]
 [0.90972281 1.3529161 ]
 [0.66675159 1.15372174]
 [0.67616286 1.13841151]
 [0.93894917 0.96559853]
 [0.97680239 1.12958942]
 [0.9107681  1.22896154]
 [0.80570357 1.3562422 ]
 [0.6262915  1.16610567]
 [0.78982212 1.16299133]
 [0.67582682 1.1951302 ]
 [0.88293257 1.45942613]
 [0.75109009 1.24601145]
 [0.78770137 1.25086695]
 [0.98937416 1.03541704]
 [0.93892915 1.33047345]
 [0.81340758 1.0755621 ]
 [0.96054616 1.07984334]
 [0.8525242  1.01608361]
 [0.75728491 1.19226743]
 [0.8814423  0.8780036 ]
 [0.76532882 1.19463731]
 [0.77685351 1.18921961]
 [0.67126053 1.33242188]
 [0.86039892 1.22067441]
 [0.83594491 1.23930296]
 [0.85740772 1.44435643]
 [1.06780648 1.21036672]
 [0.83464493 1.18401456]
 [0.62038367 1.24886104]
 [0.92519261 1.21091068]
 [0.93670028 1.24523943]]","[-413.46974753 -413.00957569 -414.25714566 -412.88389765 -413.15206109
 -413.45032014 -413.25232841 -413.36357962 -413.29363871 -414.00542417
 -413.03639037 -413.02923707 -413.74389381 -414.83138675 -413.84654372
 -413.37285356 -413.03945316 -413.28980623 -413.08310425 -414.19847007
 -413.44619613 -413.65599876 -413.33593852 -413.50624932 -413.20919672
 -413.69799937 -414.08136705 -414.46368986 -413.45702942 -413.104198
 -413.20618007 -413.16335503 -414.70615538 -413.53694539 -413.81177291
 -415.88864264 -414.0820656  -413.26304659 -413.19468474 -415.00502359
 -413.07382961 -415.00526001 -414.12961339 -413.37114362 -412.96171848
 -413.22263281 -414.87939063 -413.52431717 -413.97765418 -414.49767713
 -414.76887987 -412.94679732 -415.01729704 -414.5566561  -413.2323373
 -413.53746185 -413.35989913 -414.14201841 -413.57305201 -413.07839196
 -413.8693987  -414.1763332  -413.57967033 -413.02061928 -413.44351519
 -413.77700513 -413.16119252 -416.71157561 -413.60534627 -413.53551056
 -414.28104274 -413.80254638 -412.98441469 -413.21252681 -412.91277624
 -413.23684541 -414.46619936 -413.01347075 -413.96583658 -413.74958664
 -413.12818111 -413.05489079 -413.12589354 -413.90281466 -413.13054517
 -413.01871284 -413.19821545 -413.29617081 -413.41472309 -413.15230771
 -413.09789948 -413.43665943 -412.93480299 -412.91611767 -413.93476631
 -415.48609176 -412.97761184 -414.29454453 -413.37978921 -413.37706147]",0.93
5,8.089205178129042,"[[0.87001161 1.50765606]
 [0.62410464 1.40352552]
 [0.81217758 1.29520915]
 [0.75037612 1.30655884]
 [0.62637973 1.26471242]
 [1.57625682 0.25315343]
 [0.76479077 1.08320093]
 [0.81756189 1.25845179]
 [0.75271125 1.12038683]
 [1.3676439  0.45932847]
 [0.79180596 1.22100063]
 [0.80595544 1.48725867]
 [0.76420825 1.18591981]
 [0.6389139  1.48615758]
 [0.75867856 1.18605506]
 [0.6206024  1.13668192]
 [0.86394664 1.35198476]
 [0.86299577 1.19942337]
 [0.66523547 1.19145841]
 [0.73073454 1.08442576]
 [0.80986589 1.2336036 ]
 [0.83651858 1.2019835 ]
 [0.65208779 1.2475036 ]
 [0.93681696 1.18471955]
 [0.89443226 1.29402959]
 [0.88488644 1.23426279]
 [0.67387482 1.36906902]
 [0.7223635  1.29183868]
 [1.51873233 0.38576642]
 [1.43256516 0.41375986]
 [0.60960382 1.55212389]
 [0.8733333  1.32515118]
 [1.50345796 0.45491153]
 [0.82204239 1.25341104]
 [1.45988622 0.60860493]
 [0.64773874 1.29610671]
 [0.70593714 1.30546015]
 [1.55008346 0.41218779]
 [1.47158385 0.39422303]
 [0.99508397 1.25596301]
 [0.73106295 1.27570488]
 [0.86426809 1.43262056]
 [0.79860838 1.08525637]
 [0.98183797 1.131047  ]
 [0.90466543 1.27437965]
 [0.77412723 1.09964435]
 [0.66506819 1.1294163 ]
 [0.85452216 1.10268285]
 [0.95243552 1.08329078]
 [0.79591418 1.16535253]
 [0.86584305 0.78833492]
 [0.87685907 1.53193956]
 [1.52773315 0.41304457]
 [0.86354761 1.33911226]
 [1.01615775 1.6418167 ]
 [1.00745881 0.93212986]
 [0.70707184 1.40229246]
 [0.82748747 1.2308415 ]
 [1.53422524 0.41679675]
 [0.84604397 1.37322126]
 [0.95476704 1.04107772]
 [1.43741946 0.39770578]
 [0.83242162 1.27592152]
 [0.74376523 1.39881863]
 [0.95918102 1.00989975]
 [0.90549128 1.24830297]
 [0.85885026 1.30729453]
 [0.54964206 1.20752641]
 [0.66198794 1.19565359]
 [0.86892256 1.21844889]
 [0.97398737 1.16903375]
 [0.88642539 1.1304439 ]
 [0.96697854 1.42258122]
 [0.97396908 0.91454901]
 [0.65197481 1.0686303 ]
 [0.80064142 1.17127229]
 [1.44437775 0.33120253]
 [0.73348846 1.21257938]
 [0.75462406 1.21237539]
 [0.79472831 1.29107658]
 [0.67403107 1.49126287]
 [0.88102838 1.39139187]
 [0.80409915 1.20545964]
 [0.70001115 1.14199699]
 [0.85645918 1.3749177 ]
 [0.89991419 1.17703371]
 [0.56037995 1.26705205]
 [0.82119199 1.38874277]
 [0.57345983 1.43596113]
 [0.63504927 1.50283929]
 [0.75170192 1.31956745]
 [1.40870352 0.54738447]
 [0.64838337 1.26270442]
 [0.93708194 1.49965385]
 [0.77476911 1.19757473]
 [0.81621092 1.23235486]
 [0.77411542 1.35400277]
 [1.03976249 1.20610367]
 [0.90354892 1.38048301]
 [0.71346389 1.19353386]]","[-410.92457601 -409.81641015 -409.36395801 -409.20501017 -409.91932914
 -411.14122756 -409.43512508 -409.22294859 -409.38081926 -409.92372564
 -409.07745957 -409.64924999 -409.29938615 -409.36059406 -409.29405989
 -411.00282955 -409.88077019 -409.1632382  -410.42523455 -409.69276373
 -409.29831156 -409.12225036 -409.94415253 -409.42706353 -409.42292549
 -409.63317735 -409.76303572 -409.3004486  -410.45643649 -410.20010686
 -409.59818382 -409.46571739 -410.37936236 -409.26156012 -410.48636637
 -410.08450433 -409.50590886 -410.65102029 -410.13634403 -410.26562612
 -409.21154348 -410.15855155 -409.42655746 -409.57531361 -409.63521003
 -409.47698331 -410.19175601 -409.18803346 -409.24087267 -409.38142566
 -410.37330543 -411.05455172 -410.33904678 -409.46739644 -415.60129026
 -408.85992776 -409.52538788 -409.15337358 -410.43975176 -409.49485922
 -409.3515118  -410.40773972 -409.21071676 -409.2780301  -409.20598368
 -409.33204064 -409.23874247 -412.11763413 -410.18010051 -409.20696743
 -409.56217526 -409.06554405 -410.63967912 -409.26006941 -411.32070228
 -409.25211859 -410.61580384 -409.52881526 -409.36363982 -409.23366831
 -409.54297142 -409.82085053 -409.15534185 -409.99270278 -409.41621569
 -409.1609793  -410.86429761 -409.66760786 -410.02451884 -409.45446578
 -409.63434606 -410.1015065  -410.03715986 -411.10166323 -409.39151139
 -409.07544802 -409.33852775 -410.21935015 -409.69982926 -409.74201987]",0.924
